1308682273.04 01308685346.31 40:4a:03:de:cd:fe -80

-43,-70,-59,-82,-64,-83,-95,-88,-83,-95,-78,-95,-95,-81,-84,-77,-95,-80,-95,-95,-82,-84,-95,-95,-89,-95,-86,-89,-95

-95,-95,-95,-75,-95,-78,-73,-95,-88,-71,-60,-95,-67,-73,-79,-95,-71,-63,-83,-95,-95,-95,-64,-70,-95,-62,-60,-95,-71

-95,-88,-95,-87,-95,-63,-73,-95,-95,-72,-79,-95,-73,-84,-64,-86,-74,-82,-84,-95,-83,-95,-48,-87,-95,-75,-56,-95,-67

-95,-95,-95,-70,-95,-78,-69,-95,-84,-82,-68,-95,-69,-73,-79,-95,-72,-66,-83,-95,-95,-95,-64,-64,-95,-55,-62,-95,-69

-95,-81,-95,-76,-95,-57,-77,-95,-95,-82,-80,-95,-86,-85,-53,-86,-76,-87,-84,-95,-76,-95,-44,-87,-95,-80,-67,-95,-72

-80,-56,-85,-88,-77,-74,-95,-95,-89,-95,-84,-95,-95,-81,-74,-76,-95,-95,-95,-95,-29,-95,-77,-95,-95,-95,-86,-95,-95

-95,-85,-95,-80,-95,-55,-77,-95,-95,-83,-78,-95,-79,-84,-58,-95,-75,-74,-78,-95,-79,-95,-42,-80,-95,-73,-59,-95,-68

-80,-58,-95,-77,-73,-72,-81,-95,-88,-88,-85,-95,-88,-76,-59,-59,-85,-82,-95,-95,-46,-95,-63,-89,-95,-86,-78,-95,-87

-95,-95,-95,-77,-95,-78,-69,-95,-84,-76,-62,-95,-77,-73,-79,-95,-72,-67,-79,-95,-95,-95,-63,-64,-95,-53,-58,-95,-69

-84,-63,-88,-88,-75,-71,-95,-89,-84,-95,-83,-95,-95,-77,-69,-65,-95,-89,-95,-95,-39,-95,-67,-95,-95,-95,-83,-95,-89

-95,-95,-95,-69,-95,-77,-77,-95,-84,-83,-67,-95,-64,-73,-79,-95,-55,-72,-81,-95,-95,-95,-71,-69,-95,-60,-70,-95,-71

-95,-95,-95,-76,-95,-80,-72,-95,-84,-73,-59,-95,-69,-95,-71,-95,-50,-68,-78,-86,-95,-95,-55,-68,-95,-56,-64,-95,-60

-95,-95,-95,-74,-95,-80,-64,-95,-84,-73,-65,-95,-69,-95,-76,-95,-52,-73,-78,-86,-95,-95,-64,-70,-95,-59,-63,-95,-65

-95,-95,-95,-83,-95,-62,-67,-95,-95,-76,-75,-95,-77,-84,-62,-95,-78,-82,-87,-95,-75,-95,-51,-77,-95,-74,-54,-95,-66

-62,-62,-84,-81,-46,-78,-95,-95,-80,-95,-62,-95,-95,-75,-78,-33,-95,-68,-95,-95,-71,-95,-79,-95,-95,-95,-85,-95,-87

-95,-88,-95,-82,-95,-68,-74,-95,-76,-64,-68,-95,-69,-82,-74,-86,-63,-81,-76,-95,-83,-95,-53,-79,-95,-69,-68,-95,-57

-62,-65,-82,-81,-51,-81,-95,-95,-80,-95,-59,-95,-95,-75,-78,-41,-95,-64,-95,-95,-72,-95,-79,-95,-95,-95,-85,-95,-95

-44,-69,-66,-95,-57,-95,-95,-88,-77,-95,-74,-95,-95,-76,-95,-72,-95,-73,-95,-95,-84,-87,-95,-95,-88,-95,-81,-88,-95

-50,-68,-61,-95,-58,-95,-95,-88,-73,-95,-71,-95,-95,-82,-95,-75,-95,-75,-95,-95,-84,-88,-95,-95,-88,-95,-70,-85,-95

-47,-73,-66,-95,-56,-95,-95,-88,-73,-95,-72,-95,-95,-76,-95,-75,-95,-72,-95,-95,-83,-87,-95,-95,-88,-95,-76,-88,-95

-69,-50,-83,-80,-54,-74,-81,-95,-86,-88,-64,-95,-88,-70,-79,-58,-95,-81,-95,-95,-57,-95,-79,-95,-95,-95,-85,-95,-87

-54,-52,-74,-82,-48,-83,-95,-95,-77,-95,-70,-95,-95,-78,-84,-65,-95,-70,-95,-95,-87,-95,-86,-95,-95,-95,-75,-89,-95

-95,-95,-95,-82,-95,-67,-61,-95,-95,-84,-67,-95,-74,-95,-77,-95,-72,-72,-83,-86,-75,-95,-52,-79,-95,-72,-66,-95,-57

-88,-67,-95,-80,-79,-56,-81,-95,-88,-88,-87,-95,-88,-80,-54,-74,-85,-85,-88,-95,-53,-95,-56,-89,-95,-86,-81,-95,-87

-95,-95,-95,-80,-95,-67,-68,-95,-84,-61,-65,-95,-69,-95,-70,-95,-59,-79,-80,-86,-95,-95,-60,-74,-95,-68,-66,-95,-55

-48,-80,-57,-95,-72,-95,-95,-88,-79,-95,-79,-95,-95,-81,-95,-78,-95,-74,-95,-95,-84,-88,-95,-95,-85,-95,-82,-89,-95

-95,-95,-95,-80,-95,-67,-67,-95,-84,-75,-68,-95,-69,-95,-70,-95,-42,-73,-76,-86,-95,-95,-56,-70,-95,-57,-68,-95,-61

-95,-80,-95,-75,-89,-45,-81,-95,-95,-87,-88,-95,-89,-81,-52,-85,-85,-85,-88,-95,-70,-95,-46,-89,-95,-86,-74,-95,-75

-74,-59,-85,-95,-81,-82,-95,-95,-85,-95,-95,-95,-95,-71,-79,-83,-95,-95,-95,-95,-37,-95,-79,-95,-95,-95,-82,-95,-95

-95,-82,-95,-80,-82,-51,-78,-95,-95,-86,-81,-95,-81,-81,-58,-85,-83,-89,-87,-95,-77,-95,-34,-85,-95,-88,-68,-95,-67

-81,-66,-89,-85,-71,-69,-95,-95,-86,-95,-88,-95,-95,-83,-69,-56,-95,-78,-95,-95,-43,-95,-68,-95,-95,-95,-81,-95,-89

-95,-88,-95,-72,-95,-76,-67,-95,-80,-73,-69,-95,-76,-73,-83,-95,-64,-73,-71,-95,-83,-95,-65,-75,-95,-63,-74,-95,-68

-69,-51,-87,-80,-56,-74,-81,-95,-86,-88,-72,-95,-88,-74,-73,-47,-95,-81,-95,-95,-64,-95,-78,-95,-95,-95,-85,-95,-87

-38,-65,-69,-95,-48,-95,-95,-95,-78,-95,-66,-85,-95,-81,-95,-68,-95,-74,-90,-95,-84,-87,-95,-95,-88,-95,-78,-89,-95

-95,-95,-95,-74,-95,-81,-72,-95,-80,-81,-62,-95,-72,-73,-79,-95,-65,-67,-74,-95,-95,-95,-67,-70,-95,-60,-61,-95,-75

-86,-77,-88,-78,-84,-56,-82,-86,-84,-95,-86,-95,-95,-83,-52,-83,-95,-87,-95,-95,-59,-95,-51,-95,-95,-95,-86,-95,-82

-79,-60,-95,-84,-72,-66,-81,-95,-88,-88,-74,-95,-88,-75,-70,-68,-85,-82,-95,-95,-42,-95,-63,-89,-95,-86,-78,-95,-87

-95,-88,-95,-82,-95,-76,-69,-95,-90,-74,-63,-95,-73,-82,-71,-86,-69,-73,-80,-95,-83,-95,-60,-77,-95,-65,-68,-95,-64

-51,-58,-73,-82,-49,-83,-95,-95,-77,-95,-66,-95,-95,-80,-84,-65,-95,-75,-95,-95,-89,-95,-86,-95,-95,-95,-82,-89,-95

-95,-95,-95,-75,-95,-78,-76,-95,-84,-82,-68,-95,-69,-73,-79,-95,-72,-67,-83,-95,-95,-95,-64,-73,-95,-57,-65,-95,-73

-95,-88,-95,-82,-95,-78,-71,-95,-85,-78,-60,-95,-68,-86,-79,-86,-62,-70,-81,-95,-83,-95,-64,-70,-95,-61,-71,-95,-70

-66,-60,-87,-84,-57,-74,-81,-95,-86,-95,-73,-95,-88,-71,-73,-47,-95,-81,-95,-95,-56,-95,-78,-95,-95,-95,-85,-95,-87

-95,-95,-95,-69,-95,-77,-77,-95,-84,-83,-62,-95,-69,-73,-79,-95,-58,-65,-81,-95,-95,-95,-65,-74,-95,-58,-70,-95,-72

-86,-73,-88,-86,-82,-59,-90,-86,-81,-95,-86,-95,-95,-76,-59,-70,-95,-87,-95,-95,-46,-95,-60,-95,-95,-95,-84,-95,-88

-95,-88,-95,-74,-95,-83,-81,-95,-80,-81,-60,-95,-75,-73,-82,-95,-64,-67,-74,-95,-83,-95,-61,-75,-95,-68,-71,-95,-76

-86,-77,-88,-80,-85,-60,-88,-86,-84,-95,-86,-95,-95,-79,-59,-81,-95,-87,-95,-95,-58,-95,-56,-95,-95,-95,-86,-95,-83

-44,-61,-69,-82,-55,-83,-95,-95,-76,-95,-77,-95,-95,-83,-84,-83,-95,-76,-95,-95,-85,-95,-86,-95,-95,-95,-78,-89,-95

-76,-46,-86,-84,-71,-78,-81,-95,-89,-88,-68,-95,-88,-76,-75,-61,-85,-83,-95,-95,-45,-95,-74,-89,-95,-95,-87,-95,-87

-86,-68,-88,-80,-84,-60,-82,-86,-84,-95,-86,-95,-95,-80,-59,-83,-95,-87,-95,-95,-58,-95,-57,-95,-95,-95,-86,-95,-84

-86,-77,-88,-78,-84,-51,-82,-86,-84,-95,-86,-95,-95,-78,-55,-79,-95,-87,-95,-95,-61,-95,-59,-95,-95,-95,-84,-95,-82

-95,-95,-95,-88,-95,-67,-85,-95,-95,-69,-73,-95,-78,-84,-70,-95,-78,-79,-84,-95,-75,-95,-55,-79,-95,-69,-62,-95,-66

-81,-55,-82,-88,-78,-74,-95,-95,-90,-95,-87,-95,-95,-84,-74,-78,-95,-95,-95,-95,-29,-95,-79,-95,-95,-95,-89,-95,-95

-95,-77,-95,-79,-85,-43,-89,-95,-95,-88,-87,-95,-84,-81,-43,-85,-86,-85,-88,-95,-72,-95,-43,-86,-95,-86,-75,-95,-77

-82,-63,-89,-86,-81,-70,-95,-95,-86,-95,-78,-95,-95,-83,-74,-63,-95,-88,-95,-95,-42,-95,-77,-95,-95,-95,-84,-95,-89

-95,-95,-95,-75,-95,-78,-70,-95,-80,-76,-67,-95,-67,-73,-79,-95,-69,-72,-74,-95,-95,-95,-66,-70,-95,-62,-61,-95,-71

-95,-88,-95,-87,-95,-70,-75,-95,-95,-68,-74,-95,-70,-85,-65,-86,-62,-78,-84,-95,-83,-95,-49,-87,-95,-82,-64,-95,-65

-86,-79,-95,-76,-82,-55,-81,-95,-84,-85,-88,-95,-84,-78,-48,-80,-84,-95,-95,-95,-70,-95,-49,-95,-95,-87,-73,-95,-77

-95,-95,-95,-80,-95,-68,-62,-95,-95,-64,-70,-95,-70,-95,-73,-95,-68,-74,-82,-86,-95,-95,-56,-75,-95,-69,-73,-95,-46

-95,-83,-95,-79,-82,-52,-76,-95,-95,-88,-84,-95,-81,-83,-53,-85,-84,-89,-87,-95,-79,-95,-38,-85,-95,-80,-72,-95,-77

-83,-57,-85,-88,-83,-76,-95,-95,-83,-95,-95,-95,-95,-80,-72,-76,-95,-95,-95,-95,-31,-95,-73,-95,-95,-95,-86,-95,-95

-85,-55,-88,-88,-81,-84,-95,-95,-90,-95,-80,-95,-95,-84,-77,-83,-95,-89,-95,-95,-36,-95,-78,-95,-95,-95,-84,-95,-95

-63,-68,-71,-82,-59,-83,-95,-95,-78,-95,-62,-95,-95,-84,-84,-52,-95,-65,-95,-95,-74,-95,-86,-95,-95,-95,-82,-74,-95

-41,-69,-62,-95,-54,-95,-95,-95,-77,-95,-66,-95,-95,-76,-95,-71,-95,-74,-95,-95,-82,-87,-95,-95,-88,-95,-80,-88,-95

-95,-88,-95,-75,-95,-78,-72,-95,-85,-71,-64,-95,-68,-86,-79,-86,-61,-70,-71,-95,-83,-95,-60,-73,-95,-68,-70,-95,-70

-95,-95,-95,-88,-95,-73,-60,-95,-95,-66,-72,-95,-78,-95,-71,-95,-65,-75,-85,-86,-95,-95,-56,-82,-95,-71,-70,-95,-54

-76,-63,-86,-95,-77,-77,-95,-95,-83,-95,-95,-95,-95,-77,-75,-77,-95,-95,-95,-95,-39,-95,-76,-95,-95,-95,-82,-95,-95

-56,-69,-76,-82,-57,-83,-95,-95,-68,-95,-61,-95,-95,-60,-84,-44,-95,-53,-95,-95,-80,-95,-86,-95,-95,-95,-82,-86,-95

-86,-81,-88,-74,-82,-51,-82,-86,-84,-87,-85,-95,-84,-85,-50,-80,-85,-87,-95,-95,-64,-95,-46,-95,-95,-87,-76,-95,-80

-95,-95,-95,-75,-95,-82,-81,-95,-84,-77,-64,-95,-65,-73,-79,-95,-61,-71,-77,-95,-95,-95,-70,-64,-95,-48,-74,-95,-72

-95,-80,-95,-79,-82,-45,-78,-95,-95,-87,-87,-95,-88,-80,-47,-85,-85,-95,-95,-95,-65,-95,-41,-95,-95,-85,-78,-95,-71

-68,-52,-82,-80,-60,-74,-81,-95,-89,-88,-68,-95,-88,-69,-79,-43,-85,-83,-95,-95,-64,-95,-76,-95,-95,-95,-84,-95,-87

