1308685301.51 00:03:52:8B:87:54 -82
1308685301.51 00:03:52:8B:85:01 -80
1308685304.88 00:03:52:8F:73:00 -61
1308685304.88 00:1B:63:2D:5E:F9 -85
1308685304.88 40:4A:03:DE:CD:FE -58
1308685304.88 40:4A:03:DE:74:A0 -83
1308685304.88 00:03:52:8F:73:01 -47
1308685304.88 00:03:52:8F:73:02 -47
1308685304.88 00:03:52:8F:73:03 -47
1308685304.88 00:03:52:8F:73:04 -48
1308685304.88 00:03:52:8B:24:C0 -50
1308685304.88 00:03:52:8B:2E:A0 -81
1308685304.88 00:03:52:8B:8D:10 -83
1308685304.88 00:03:52:8B:8D:11 -83
1308685304.88 00:03:52:8B:8D:12 -84
1308685304.88 00:03:52:8B:8D:13 -82
1308685304.88 00:03:52:8B:8D:14 -83
1308685304.88 00:1A:70:F0:9C:4F -63
1308685304.88 00:03:52:8B:8C:E0 -76
1308685304.88 5C:0E:8B:13:B7:40 -81
1308685304.88 00:03:52:8B:5F:60 -64
1308685304.88 00:03:52:8B:5F:61 -77
1308685304.88 00:03:52:8B:5F:62 -78
1308685304.88 00:03:52:8B:5F:63 -80
1308685304.88 00:03:52:8B:5F:64 -79
1308685304.88 00:03:52:8B:2E:A1 -80
1308685304.88 00:03:52:8B:2E:A2 -81
1308685304.88 00:03:52:8B:85:00 -65
1308685304.88 00:03:52:8B:85:04 -78
1308685304.88 00:03:52:8B:87:54 -82
1308685304.88 00:03:52:8B:85:01 -80
1308685304.88 00:80:48:51:E8:74 -77
1308685304.88 00:03:52:8B:2A:60 -83
1308685304.88 00:03:52:8B:2A:61 -86
1308685304.88 00:03:52:8B:2A:62 -85
1308685304.88 00:03:52:8B:2A:63 -85
1308685304.88 00:03:52:8B:85:02 -78
1308685308.15 00:03:52:8F:73:00 -64
1308685308.15 40:4A:03:DE:CD:FE -59
1308685308.15 40:4A:03:DE:74:A0 -83
1308685308.15 00:03:52:8B:24:C0 -39
1308685308.15 00:03:52:8B:8D:10 -83
1308685308.15 00:03:52:8B:8D:11 -83
1308685308.15 00:03:52:8B:8D:12 -84
1308685308.15 00:03:52:8B:8D:13 -82
1308685308.15 00:03:52:8B:8D:14 -83
1308685308.15 00:1A:70:F0:9C:4F -64
1308685308.15 5C:0E:8B:13:B7:40 -81
1308685308.15 00:03:52:8B:5F:60 -62
1308685308.15 00:03:52:8B:2E:A1 -80
1308685308.15 00:03:52:8B:2E:A2 -81
1308685308.15 00:03:52:8B:85:00 -63
1308685308.15 00:03:52:8B:85:04 -78
1308685308.15 00:03:52:8B:87:54 -82
1308685308.15 00:03:52:8B:85:01 -80
1308685308.15 00:80:48:51:E8:74 -78
1308685308.15 00:03:52:8B:2A:60 -84
1308685308.15 00:03:52:8B:2A:61 -86
1308685308.15 00:03:52:8B:2A:62 -85
1308685308.15 00:03:52:8B:2A:63 -85
1308685308.15 00:03:52:8B:85:02 -78
1308685308.15 00:24:7B:10:EE:60 -85
1308685308.15 00:03:52:8B:2A:64 -85
1308685308.15 00:03:52:8B:8C:E3 -75
1308685308.15 00:03:52:8B:8C:E4 -83
1308685311.42 00:03:52:8F:73:00 -64
1308685311.42 40:4A:03:DE:CD:FE -59
1308685311.42 40:4A:03:DE:74:A0 -83
1308685311.42 00:03:52:8B:24:C0 -40
1308685311.42 00:03:52:8B:8D:10 -83
1308685311.42 00:03:52:8B:8D:11 -83
1308685311.42 00:03:52:8B:8D:12 -84
1308685311.42 00:03:52:8B:8D:13 -82
1308685311.42 00:03:52:8B:8D:14 -83
1308685311.42 00:1A:70:F0:9C:4F -55
1308685311.42 5C:0E:8B:13:B7:40 -81
1308685311.42 00:03:52:8B:5F:60 -63
1308685311.42 00:03:52:8B:85:00 -53
1308685311.42 00:03:52:8B:85:04 -55
1308685311.42 00:03:52:8B:85:01 -80
1308685311.42 00:80:48:51:E8:74 -74
1308685311.42 00:03:52:8B:2A:60 -84
1308685311.42 00:03:52:8B:2A:61 -86
1308685311.42 00:03:52:8B:2A:62 -85
1308685311.42 00:03:52:8B:2A:63 -85
1308685311.42 00:03:52:8B:85:02 -78
1308685311.42 00:24:7B:10:EE:60 -85
1308685311.42 00:03:52:8B:2A:64 -85
1308685311.42 00:03:52:8B:8C:E3 -75
1308685311.42 00:03:52:8B:8C:E4 -83
1308685311.42 5C:0E:8B:13:40:E0 -73
1308685311.42 00:03:52:8B:85:03 -53
1308685314.7 00:03:52:8F:73:00 -71
1308685314.7 40:4A:03:DE:CD:FE -59
1308685314.7 40:4A:03:DE:74:A0 -83
1308685314.7 00:03:52:8B:24:C0 -27
1308685314.7 00:03:52:8B:8D:10 -83
1308685314.7 00:03:52:8B:8D:11 -83
1308685314.7 00:03:52:8B:8D:12 -84
1308685314.7 00:03:52:8B:8D:13 -82
1308685314.7 00:03:52:8B:8D:14 -83
1308685314.7 00:1A:70:F0:9C:4F -61
1308685314.7 00:03:52:8B:5F:60 -67
1308685314.7 00:03:52:8B:85:00 -74
1308685314.7 00:03:52:8B:85:04 -55
1308685314.7 00:03:52:8B:85:01 -72
1308685314.7 00:80:48:51:E8:74 -73
1308685314.7 00:03:52:8B:2A:60 -84
1308685314.7 00:03:52:8B:2A:61 -86
1308685314.7 00:03:52:8B:2A:62 -85
1308685314.7 00:03:52:8B:2A:63 -85
1308685314.7 00:03:52:8B:85:02 -74
1308685314.7 00:24:7B:10:EE:60 -85
1308685314.7 00:03:52:8B:2A:64 -85
1308685314.7 00:03:52:8B:8C:E3 -75
1308685314.7 00:03:52:8B:8C:E4 -83
1308685314.7 5C:0E:8B:13:40:E0 -73
1308685314.7 00:03:52:8B:85:03 -53
1308685314.7 00:03:52:8F:73:01 -69
1308685314.7 00:03:52:8F:73:02 -69
1308685314.7 00:03:52:8F:73:03 -70
1308685314.7 00:03:52:8F:73:04 -69
1308685314.7 00:80:48:51:E8:52 -84
1308685314.7 00:03:52:8B:5F:61 -68
1308685314.7 00:03:52:8B:5F:62 -68
1308685314.7 00:03:52:8B:5F:63 -67
1308685314.7 00:03:52:8B:5F:64 -67
1308685317.97 00:03:52:8F:73:00 -71
1308685317.97 40:4A:03:DE:CD:FE -79
1308685317.97 00:03:52:8B:24:C0 -28
1308685317.97 00:1A:70:F0:9C:4F -52
1308685317.97 00:03:52:8B:5F:60 -67
1308685317.97 00:03:52:8B:85:00 -74
1308685317.97 00:03:52:8B:85:04 -55
1308685317.97 00:03:52:8B:85:01 -72
1308685317.97 00:80:48:51:E8:74 -73
1308685317.97 00:03:52:8B:2A:60 -84
1308685317.97 00:03:52:8B:2A:61 -86
1308685317.97 00:03:52:8B:2A:62 -85
1308685317.97 00:03:52:8B:85:02 -74
1308685317.97 00:24:7B:10:EE:60 -85
1308685317.97 00:03:52:8B:2A:64 -85
1308685317.97 00:03:52:8B:8C:E3 -75
1308685317.97 00:03:52:8B:8C:E4 -83
1308685317.97 5C:0E:8B:13:40:E0 -73
1308685317.97 00:03:52:8B:85:03 -53
1308685317.97 00:03:52:8F:73:01 -69
1308685317.97 00:03:52:8F:73:02 -69
1308685317.97 00:03:52:8F:73:03 -70
1308685317.97 00:03:52:8F:73:04 -69
1308685317.97 00:80:48:51:E8:52 -81
1308685317.97 00:03:52:8B:5F:61 -68
1308685317.97 00:03:52:8B:5F:62 -68
1308685317.97 00:03:52:8B:5F:63 -67
1308685317.97 00:03:52:8B:5F:64 -67
1308685321.24 00:03:52:8F:73:00 -71
1308685321.24 40:4A:03:DE:CD:FE -71
1308685321.24 00:03:52:8B:24:C0 -27
1308685321.24 00:1A:70:F0:9C:4F -59
1308685321.24 00:03:52:8B:5F:60 -77
1308685321.24 00:03:52:8B:85:00 -78
1308685321.24 00:03:52:8B:85:04 -55
1308685321.24 00:03:52:8B:85:01 -72
1308685321.24 00:80:48:51:E8:74 -77
1308685321.24 00:03:52:8B:85:02 -74
1308685321.24 5C:0E:8B:13:40:E0 -72
1308685321.24 00:03:52:8B:85:03 -53
1308685321.24 00:03:52:8F:73:01 -69
1308685321.24 00:03:52:8F:73:02 -69
1308685321.24 00:03:52:8F:73:03 -70
1308685321.24 00:03:52:8F:73:04 -69
1308685321.24 00:80:48:51:E8:52 -80
1308685321.24 00:03:52:8B:5F:61 -76
1308685321.24 00:03:52:8B:5F:62 -76
1308685321.24 00:03:52:8B:5F:63 -78
1308685321.24 00:03:52:8B:5F:64 -76
1308685324.51 00:03:52:8F:73:00 -69
1308685324.51 40:4A:03:DE:CD:FE -73
1308685324.51 00:03:52:8B:24:C0 -26
1308685324.51 00:1A:70:F0:9C:4F -58
1308685324.51 00:03:52:8B:5F:60 -76
1308685324.51 00:03:52:8B:85:00 -78
1308685324.51 00:03:52:8B:85:01 -72
1308685324.51 00:80:48:51:E8:74 -74
1308685324.51 00:03:52:8B:85:02 -74
1308685324.51 5C:0E:8B:13:40:E0 -71
1308685324.51 00:03:52:8F:73:01 -69
1308685324.51 00:03:52:8F:73:02 -69
1308685324.51 00:03:52:8F:73:03 -70
1308685324.51 00:03:52:8F:73:04 -69
1308685324.51 00:80:48:51:E8:52 -83
1308685324.51 00:03:52:8B:5F:61 -76
1308685324.51 00:03:52:8B:5F:62 -76
1308685324.51 00:03:52:8B:5F:63 -78
1308685324.51 00:03:52:8B:5F:64 -76
1308685324.51 00:24:7B:10:EE:60 -86
1308685324.51 40:4A:03:DE:74:A0 -66
1308685324.51 00:03:52:8B:24:C1 -26
1308685324.51 00:03:52:8B:24:C2 -26
1308685324.51 00:03:52:8B:24:C3 -26
1308685324.51 00:03:52:8B:24:C4 -26
1308685327.77 00:03:52:8F:73:00 -69
1308685327.77 40:4A:03:DE:CD:FE -73
1308685327.77 00:03:52:8B:24:C0 -31
1308685327.77 00:1A:70:F0:9C:4F -64
1308685327.77 00:03:52:8B:5F:60 -77
1308685327.77 00:03:52:8B:85:00 -70
1308685327.77 00:03:52:8B:85:01 -70
1308685327.77 00:80:48:51:E8:74 -75
1308685327.77 5C:0E:8B:13:40:E0 -71
1308685327.77 00:03:52:8F:73:01 -70
1308685327.77 00:03:52:8F:73:02 -69
1308685327.77 00:03:52:8F:73:03 -71
1308685327.77 00:03:52:8F:73:04 -70
1308685327.77 00:80:48:51:E8:52 -83
1308685327.77 00:03:52:8B:5F:61 -76
1308685327.77 00:03:52:8B:5F:62 -76
1308685327.77 00:03:52:8B:5F:63 -78
1308685327.77 00:03:52:8B:5F:64 -76
1308685327.77 00:24:7B:10:EE:60 -86
1308685327.77 40:4A:03:DE:74:A0 -66
1308685327.77 00:03:52:8B:24:C1 -40
1308685327.77 00:03:52:8B:24:C2 -39
1308685327.77 00:03:52:8B:24:C3 -39
1308685327.77 00:03:52:8B:24:C4 -39
1308685327.77 00:03:52:8B:85:04 -69
1308685331.14 00:03:52:8F:73:00 -72
1308685331.14 40:4A:03:DE:CD:FE -73
1308685331.14 00:03:52:8B:24:C0 -29
1308685331.14 00:1A:70:F0:9C:4F -82
1308685331.14 00:03:52:8B:5F:60 -80
1308685331.14 00:03:52:8B:85:00 -79
1308685331.14 00:03:52:8B:85:01 -80
1308685331.14 00:80:48:51:E8:74 -75
1308685331.14 5C:0E:8B:13:40:E0 -71
1308685331.14 00:03:52:8F:73:01 -73
1308685331.14 00:03:52:8F:73:02 -74
1308685331.14 00:03:52:8F:73:03 -73
1308685331.14 00:03:52:8F:73:04 -74
1308685331.14 00:80:48:51:E8:52 -83
1308685331.14 00:03:52:8B:5F:61 -81
1308685331.14 00:03:52:8B:5F:62 -81
1308685331.14 00:03:52:8B:5F:63 -80
1308685331.14 00:03:52:8B:5F:64 -80
1308685331.14 00:24:7B:10:EE:60 -86
1308685331.14 40:4A:03:DE:74:A0 -66
1308685331.14 00:03:52:8B:24:C1 -40
1308685331.14 00:03:52:8B:24:C2 -39
1308685331.14 00:03:52:8B:24:C3 -39
1308685331.14 00:03:52:8B:24:C4 -39
1308685331.14 00:03:52:8B:85:04 -69
1308685331.14 00:03:52:8B:85:03 -81
1308685331.14 00:03:52:8B:85:02 -80
1308685331.14 00:03:52:94:5D:80 -80
1308685331.14 00:03:52:94:5D:81 -80
1308685331.14 00:03:52:94:5D:82 -79
1308685331.14 00:03:52:94:5D:83 -78
1308685331.14 00:03:52:94:5D:84 -79
1308685334.41 00:03:52:8F:73:00 -76
1308685334.41 40:4A:03:DE:CD:FE -73
1308685334.41 00:03:52:8B:24:C0 -32
1308685334.41 00:1A:70:F0:9C:4F -59
1308685334.41 00:03:52:8B:5F:60 -76
1308685334.41 00:03:52:8B:85:00 -79
1308685334.41 00:03:52:8B:85:01 -80
1308685334.41 00:80:48:51:E8:74 -74
1308685334.41 5C:0E:8B:13:40:E0 -71
1308685334.41 00:03:52:8F:73:01 -78
1308685334.41 00:03:52:8F:73:02 -76
1308685334.41 00:03:52:8F:73:03 -77
1308685334.41 00:03:52:8F:73:04 -76
1308685334.41 00:80:48:51:E8:52 -83
1308685334.41 00:03:52:8B:5F:61 -81
1308685334.41 00:03:52:8B:5F:62 -81
1308685334.41 00:03:52:8B:5F:63 -80
1308685334.41 00:03:52:8B:5F:64 -80
1308685334.41 00:24:7B:10:EE:60 -86
1308685334.41 40:4A:03:DE:74:A0 -66
1308685334.41 00:03:52:8B:24:C1 -40
1308685334.41 00:03:52:8B:24:C2 -39
1308685334.41 00:03:52:8B:24:C3 -39
1308685334.41 00:03:52:8B:24:C4 -39
1308685334.41 00:03:52:8B:85:04 -81
1308685334.41 00:03:52:8B:85:03 -81
1308685334.41 00:03:52:8B:85:02 -80
1308685334.41 00:03:52:94:5D:80 -79
1308685334.41 00:03:52:94:5D:81 -80
1308685334.41 00:03:52:94:5D:82 -79
1308685334.41 00:03:52:94:5D:83 -79
1308685334.41 00:03:52:94:5D:84 -79
1308685337.68 00:03:52:8F:73:00 -77
1308685337.68 40:4A:03:DE:CD:FE -69
1308685337.68 00:03:52:8B:24:C0 -30
1308685337.68 00:1A:70:F0:9C:4F -59
1308685337.68 00:03:52:8B:5F:60 -76
1308685337.68 00:03:52:8B:85:00 -79
1308685337.68 00:03:52:8B:85:01 -80
1308685337.68 00:80:48:51:E8:74 -76
1308685337.68 00:03:52:8F:73:01 -77
1308685337.68 00:03:52:8F:73:02 -77
1308685337.68 00:03:52:8F:73:03 -76
1308685337.68 00:03:52:8F:73:04 -76
1308685337.68 00:80:48:51:E8:52 -81
1308685337.68 00:03:52:8B:5F:61 -81
1308685337.68 00:03:52:8B:5F:62 -81
1308685337.68 00:03:52:8B:5F:63 -80
1308685337.68 00:03:52:8B:5F:64 -80
1308685337.68 00:03:52:8B:24:C1 -40
1308685337.68 00:03:52:8B:24:C2 -39
1308685337.68 00:03:52:8B:24:C3 -39
1308685337.68 00:03:52:8B:24:C4 -39
1308685337.68 00:03:52:8B:85:04 -81
1308685337.68 00:03:52:8B:85:03 -81
1308685337.68 00:03:52:8B:85:02 -80
1308685337.68 00:03:52:94:5D:80 -79
1308685337.68 00:03:52:94:5D:81 -79
1308685337.68 00:03:52:94:5D:82 -79
1308685337.68 00:03:52:94:5D:83 -80
1308685337.68 00:03:52:94:5D:84 -79
1308685340.95 00:03:52:8F:73:00 -73
1308685340.95 40:4A:03:DE:CD:FE -71
1308685340.95 00:03:52:8B:24:C0 -32
1308685340.95 00:1A:70:F0:9C:4F -62
1308685340.95 00:03:52:8B:5F:60 -76
1308685340.95 00:03:52:8B:85:00 -79
1308685340.95 00:03:52:8B:85:01 -80
1308685340.95 00:80:48:51:E8:74 -76
1308685340.95 00:03:52:8F:73:01 -74
1308685340.95 00:03:52:8F:73:02 -77
1308685340.95 00:03:52:8F:73:03 -76
1308685340.95 00:03:52:8F:73:04 -76
1308685340.95 00:80:48:51:E8:52 -82
1308685340.95 00:03:52:8B:5F:61 -81
1308685340.95 00:03:52:8B:5F:62 -81
1308685340.95 00:03:52:8B:5F:63 -80
1308685340.95 00:03:52:8B:5F:64 -80
1308685340.95 00:03:52:8B:85:04 -81
1308685340.95 00:03:52:8B:85:03 -81
1308685340.95 00:03:52:8B:85:02 -80
1308685340.95 00:03:52:94:5D:80 -79
1308685340.95 00:03:52:94:5D:81 -79
1308685340.95 00:03:52:94:5D:82 -79
1308685340.95 00:03:52:94:5D:83 -80
1308685340.95 00:03:52:94:5D:84 -79
1308685340.95 5C:0E:8B:13:40:E0 -78
1308685340.95 00:24:7B:10:EE:60 -86
1308685344.32 00:03:52:8F:73:00 -70
1308685344.32 40:4A:03:DE:CD:FE -71
1308685344.32 00:03:52:8B:24:C0 -31
1308685344.32 00:1A:70:F0:9C:4F -61
1308685344.32 00:03:52:8B:5F:60 -76
1308685344.32 00:03:52:8B:85:00 -79
1308685344.32 00:80:48:51:E8:74 -75
1308685344.32 00:03:52:8F:73:01 -69
1308685344.32 00:03:52:8F:73:02 -69
1308685344.32 00:03:52:8F:73:03 -69
1308685344.32 00:03:52:8F:73:04 -69
1308685344.32 00:80:48:51:E8:52 -82
1308685344.32 00:03:52:8B:85:04 -81
1308685344.32 00:03:52:8B:85:03 -79
1308685344.32 00:03:52:94:5D:80 -79
1308685344.32 00:03:52:94:5D:81 -79
1308685344.32 00:03:52:94:5D:82 -79
1308685344.32 00:03:52:94:5D:83 -80
1308685344.32 00:03:52:94:5D:84 -79
1308685344.32 5C:0E:8B:13:40:E0 -78
1308685344.32 00:24:7B:10:EE:60 -86
1308685347.59 00:03:52:8F:73:00 -70
1308685347.59 40:4A:03:DE:CD:FE -71
1308685347.59 00:03:52:8B:24:C0 -31
1308685347.59 00:1A:70:F0:9C:4F -61
1308685347.59 00:03:52:8B:5F:60 -76
1308685347.59 00:03:52:8B:85:00 -79
1308685347.59 00:80:48:51:E8:74 -75
1308685347.59 00:03:52:8F:73:01 -69
1308685347.59 00:03:52:8F:73:02 -69
1308685347.59 00:03:52:8F:73:03 -69
1308685347.59 00:03:52:8F:73:04 -69
1308685347.59 00:80:48:51:E8:52 -82
1308685347.59 00:03:52:8B:85:03 -74
1308685347.59 00:03:52:94:5D:80 -79
1308685347.59 00:03:52:94:5D:81 -79
1308685347.59 00:03:52:94:5D:82 -79
1308685347.59 00:03:52:94:5D:83 -80
1308685347.59 00:03:52:94:5D:84 -79
1308685347.59 5C:0E:8B:13:40:E0 -79
1308685347.59 00:24:7B:10:EE:60 -86
1308685347.59 40:4A:03:DE:74:A0 -66
1308685350.96 00:03:52:8F:73:00 -71
1308685350.96 40:4A:03:DE:CD:FE -69
1308685350.96 00:03:52:8B:24:C0 -32
1308685350.96 00:1A:70:F0:9C:4F -60
1308685350.96 00:03:52:8B:5F:60 -76
1308685350.96 00:03:52:8B:85:00 -79
1308685350.96 00:80:48:51:E8:74 -74
1308685350.96 00:03:52:8F:73:01 -69
1308685350.96 00:03:52:8F:73:02 -72
1308685350.96 00:03:52:8F:73:03 -71
1308685350.96 00:03:52:8F:73:04 -71
1308685350.96 00:80:48:51:E8:52 -83
1308685350.96 00:03:52:8B:85:03 -74
1308685350.96 5C:0E:8B:13:40:E0 -78
1308685350.96 00:24:7B:10:EE:60 -86
1308685350.96 40:4A:03:DE:74:A0 -66
1308685354.33 00:03:52:8F:73:00 -71
1308685354.33 40:4A:03:DE:CD:FE -69
1308685354.33 00:03:52:8B:24:C0 -29
1308685354.33 00:1A:70:F0:9C:4F -62
1308685354.33 00:03:52:8B:5F:60 -81
1308685354.33 00:80:48:51:E8:74 -73
1308685354.33 00:03:52:8F:73:01 -69
1308685354.33 00:03:52:8F:73:02 -72
1308685354.33 00:03:52:8F:73:03 -71
1308685354.33 00:03:52:8F:73:04 -71
1308685354.33 00:80:48:51:E8:52 -83
1308685354.33 00:03:52:8B:85:03 -79
1308685354.33 5C:0E:8B:13:40:E0 -78
1308685354.33 00:24:7B:10:EE:60 -84
1308685354.33 40:4A:03:DE:74:A0 -79
1308685354.33 00:03:52:8B:85:01 -79
1308685354.33 00:03:52:8B:5F:61 -82
1308685354.33 00:03:52:8B:5F:62 -82
1308685354.33 00:03:52:8B:5F:63 -82
1308685354.33 00:03:52:8B:5F:64 -81
1308685357.7 00:03:52:8F:73:00 -71
1308685357.7 40:4A:03:DE:CD:FE -69
1308685357.7 00:03:52:8B:24:C0 -29
1308685357.7 00:1A:70:F0:9C:4F -63
1308685357.7 00:03:52:8B:5F:60 -74
1308685357.7 00:80:48:51:E8:74 -74
1308685357.7 00:03:52:8F:73:02 -72
1308685357.7 00:03:52:8F:73:03 -71
1308685357.7 00:03:52:8F:73:04 -71
1308685357.7 00:80:48:51:E8:52 -83
1308685357.7 00:03:52:8B:85:03 -79
1308685357.7 5C:0E:8B:13:40:E0 -78
1308685357.7 00:24:7B:10:EE:60 -85
1308685357.7 40:4A:03:DE:74:A0 -67
