1308691000.67 00:03:52:8b:8b:60 -75
1308691000.67 00:03:52:8b:2e:a0 -90
1308691000.67 00:03:52:8a:e8:70 -87
1308691000.67 00:03:52:8b:87:20 -73
1308691000.67 00:03:52:8b:8c:e0 -83
1308691000.67 00:03:52:8f:73:00 -83
1308691000.67 00:1e:e5:f6:f6:ed -78
1308691000.67 00:03:52:8b:8d:10 -86
1308691000.67 00:03:52:8b:2a:60 -76
1308691003.9 00:1e:e5:f6:f6:ed -78
1308691003.9 00:03:52:8f:73:00 -83
1308691003.9 00:03:52:8b:8b:60 -75
1308691003.9 00:03:52:8b:2e:a0 -87
1308691003.9 00:03:52:8a:e8:70 -90
1308691003.9 00:03:52:8b:87:20 -73
1308691003.9 00:03:52:8b:8c:e0 -82
1308691003.9 00:03:52:8b:8d:10 -84
1308691003.9 00:03:52:8b:2c:e0 -87
1308691003.9 00:03:52:8b:2a:60 -80
1308691003.9 00:1e:e5:f7:29:df -84
1308691007.05 00:03:52:8b:8b:60 -75
1308691007.05 00:03:52:8b:2c:e0 -87
1308691007.05 00:03:52:8a:e8:70 -90
1308691007.05 00:03:52:8b:2e:a0 -87
1308691007.05 00:03:52:8b:87:20 -68
1308691007.05 00:03:52:8b:8c:e0 -74
1308691007.05 00:03:52:8f:73:00 -80
1308691007.05 00:24:01:e0:d1:7d -83
1308691007.05 00:1e:e5:f6:f6:ed -85
1308691007.05 00:03:52:8b:8d:10 -76
1308691007.05 00:1e:e5:f7:29:df -79
1308691007.05 00:03:52:8b:2a:60 -69
1308691010.21 00:03:52:8b:2c:e0 -87
1308691010.21 00:03:52:8a:e8:70 -90
1308691010.21 00:03:52:8b:2e:a0 -87
1308691010.21 00:1e:e5:f6:f6:ed -85
1308691010.21 00:03:52:8b:8c:e0 -74
1308691010.21 00:03:52:8b:8b:60 -84
1308691010.21 00:03:52:8b:87:20 -73
1308691010.21 00:03:52:8f:73:00 -86
1308691010.21 00:24:01:e0:d1:7d -86
1308691010.21 00:03:52:8b:8d:10 -78
1308691010.21 00:1e:e5:f7:29:df -82
1308691010.21 00:03:52:8b:2a:60 -74
1308691013.36 00:03:52:8b:2c:e0 -87
1308691013.36 00:03:52:8a:e8:70 -90
1308691013.36 00:03:52:8b:2e:a0 -87
1308691013.36 00:1e:e5:f6:f6:ed -85
1308691013.36 00:03:52:8b:8c:e0 -74
1308691013.36 00:24:01:e0:d1:7d -86
1308691013.36 00:03:52:8f:73:00 -86
1308691013.36 00:03:52:8b:8b:60 -84
1308691013.36 00:03:52:8b:87:20 -71
1308691013.36 00:03:52:8b:8d:10 -81
1308691013.36 00:03:52:8b:2a:60 -71
1308691013.36 00:1e:e5:f7:29:df -84
1308691016.51 00:03:52:8b:2c:e0 -87
1308691016.51 00:03:52:8a:e8:70 -90
1308691016.51 00:03:52:8b:2e:a0 -87
1308691016.51 00:03:52:8b:8c:e0 -74
1308691016.51 00:24:01:e0:d1:7d -86
1308691016.51 00:03:52:8f:73:00 -86
1308691016.51 00:03:52:8b:8b:60 -84
1308691016.51 00:03:52:8b:87:20 -76
1308691016.51 00:1e:e5:f6:f6:ed -87
1308691016.51 00:03:52:8b:8d:10 -73
1308691016.51 00:1e:e5:f7:29:df -88
1308691016.51 00:03:52:8b:2a:60 -73
1308691019.75 00:03:52:8b:2c:e0 -87
1308691019.75 00:03:52:8b:2e:a0 -87
1308691019.75 00:03:52:8b:8c:e0 -74
1308691019.75 00:24:01:e0:d1:7d -86
1308691019.75 00:03:52:8f:73:00 -86
1308691019.75 00:03:52:8b:8d:10 -73
1308691019.75 00:1e:e5:f6:f6:ed -87
1308691019.75 00:03:52:8b:8b:60 -73
1308691019.75 00:03:52:8a:e8:70 -81
1308691019.75 00:03:52:8b:87:20 -69
1308691019.75 00:03:52:8b:87:50 -85
1308691019.75 00:1e:e5:f7:29:df -77
1308691019.75 00:03:52:8b:2a:60 -81
1308691023.08 00:03:52:8b:2c:e0 -87
1308691023.08 00:03:52:8b:8c:e0 -74
1308691023.08 00:24:01:e0:d1:7d -86
1308691023.08 00:03:52:8f:73:00 -86
1308691023.08 00:03:52:8b:2a:60 -77
1308691023.08 00:03:52:8b:8b:60 -67
1308691023.08 00:03:52:8b:2e:a0 -87
1308691023.08 00:03:52:8a:e8:70 -88
1308691023.08 00:03:52:8b:87:20 -81
1308691023.08 00:03:52:8b:87:50 -80
1308691023.08 00:1e:e5:f6:f6:ed -77
1308691023.08 00:03:52:8b:8d:10 -76
1308691023.08 00:1e:e5:f7:29:df -76
1308691026.41 00:03:52:8b:2c:e0 -87
1308691026.41 00:03:52:8b:8c:e0 -74
1308691026.41 00:24:01:e0:d1:7d -86
1308691026.41 00:03:52:8f:73:00 -86
1308691026.41 00:03:52:8b:8d:10 -76
1308691026.41 00:1e:e5:f6:f6:ed -77
1308691026.41 00:03:52:8b:87:20 -81
1308691026.41 00:03:52:8b:2e:a0 -87
1308691026.41 00:03:52:8b:8b:60 -73
1308691026.41 00:03:52:8a:e8:70 -86
1308691026.41 00:03:52:8b:87:50 -83
1308691026.41 00:03:52:8b:2a:60 -83
1308691026.41 00:1e:e5:f7:29:df -74
1308691029.76 00:03:52:8b:2c:e0 -87
1308691029.76 00:03:52:8b:8c:e0 -74
1308691029.76 00:24:01:e0:d1:7d -86
1308691029.76 00:03:52:8f:73:00 -86
1308691029.76 00:03:52:8b:8d:10 -76
1308691029.76 00:03:52:8b:2e:a0 -87
1308691029.76 00:03:52:8b:87:50 -83
1308691029.76 00:03:52:8a:e8:70 -86
1308691029.76 00:03:52:8b:8b:60 -71
1308691029.76 00:03:52:8b:87:20 -83
1308691029.76 00:1e:e5:f6:f6:ed -72
1308691029.76 00:03:52:8b:2a:60 -85
1308691029.76 00:1e:e5:f7:29:df -69
1308691033.02 00:03:52:8b:2c:e0 -87
1308691033.02 00:03:52:8b:8c:e0 -74
1308691033.02 00:03:52:8f:73:00 -86
1308691033.02 00:03:52:8b:8d:10 -76
1308691033.02 00:03:52:8b:2e:a0 -87
1308691033.02 00:03:52:8b:87:50 -83
1308691033.02 00:03:52:8a:e8:70 -86
1308691033.02 00:03:52:8b:8b:60 -82
1308691033.02 00:03:52:8b:87:20 -86
1308691033.02 00:03:52:8b:2a:60 -82
1308691033.02 00:24:01:e0:d1:7d -82
1308691033.02 00:1e:e5:f6:f6:ed -65
1308691033.02 00:1e:e5:f7:29:df -63
1308691036.29 00:03:52:8b:2c:e0 -87
1308691036.29 00:03:52:8b:8c:e0 -74
1308691036.29 00:03:52:8f:73:00 -86
1308691036.29 00:03:52:8b:2e:a0 -87
1308691036.29 00:03:52:8b:87:50 -83
1308691036.29 00:03:52:8a:e8:70 -86
1308691036.29 00:1e:e5:f6:f6:ed -65
1308691036.29 00:03:52:8b:87:20 -86
1308691036.29 00:03:52:8b:8b:60 -77
1308691036.29 00:1e:e5:f7:29:df -64
1308691036.29 00:24:01:e0:d1:7d -83
1308691036.29 00:03:52:8b:8d:10 -80
1308691036.29 00:03:52:8b:2a:60 -79
1308691039.49 00:03:52:8b:2c:e0 -87
1308691039.49 00:03:52:8b:8c:e0 -74
1308691039.49 00:03:52:8f:73:00 -86
1308691039.49 00:03:52:8b:2e:a0 -87
1308691039.49 00:03:52:8b:87:50 -83
1308691039.49 00:03:52:8a:e8:70 -86
1308691039.49 00:24:01:e0:d1:7d -83
1308691039.49 00:03:52:8b:8b:60 -84
1308691039.49 00:03:52:8b:87:20 -89
1308691039.49 00:1e:e5:f6:f6:ed -78
1308691039.49 00:03:52:8b:8d:10 -84
1308691039.49 00:1e:e5:f7:29:df -71
1308691039.49 00:03:52:8b:2a:60 -82
1308691042.68 00:03:52:8b:2c:e0 -87
1308691042.68 00:03:52:8b:8c:e0 -74
1308691042.68 00:03:52:8f:73:00 -86
1308691042.68 00:03:52:8b:2e:a0 -87
1308691042.68 00:03:52:8b:87:50 -83
1308691042.68 00:03:52:8a:e8:70 -86
1308691042.68 00:24:01:e0:d1:7d -83
1308691042.68 00:1e:e5:f7:29:df -71
1308691042.68 00:03:52:8b:8b:60 -85
1308691042.68 00:c0:23:b6:4f:c0 -90
1308691042.68 00:03:52:8b:87:20 -88
1308691042.68 00:03:52:8b:8d:10 -85
